TenantId	TimeGenerated [UTC]	Name	SpanId	ParentSpanId	TraceId	TraceState	Kind	EndTime [UTC]	StatusMessage	StatusCode	Links	ScopeName	ScopeVersion	ResourceAttributes	DroppedAttributesCount	DroppedEventsCount	DroppedLinksCount	Attributes	ServiceNamespace	ServiceName	ServiceVersion	ServiceInstanceId	RoleName	SDKVersion	EndUserId	ResourceAttributesId	DurationMs	ResultCode	UserId	UserAccountId	SessionId	ClientBrowser	ClientOS	ClientModel	ClientType	ClientIP	ClientCity	ClientStateOrProvince	ClientCountryOrRegion	Measurements	SyntheticSource	Source	Target	EnrichedName	OperationName	Success	DependencyType	Data	ItemCount	PerformanceBucket	SourceSystem	Type	_ResourceId
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:41.573 PM	msdemo.ProductCatalogService/GetProduct	af00e5228f144080	fad561ce0e91e032	a80bfee022361826b1425ff0e454a89e		Server	9/15/2025, 4:14:41.584 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.ProductCatalogService","rpc.method":"GetProduct","rpc.system":"grpc","app.product_id":"L9ECAV7KIM","net.sock.peer.addr":"10.244.2.248","net.sock.peer.port":36604,"rpc.grpc.status_code":0}		productcatalog			productcatalog	otlp:unknown:unknown:unknown		1ceff925-924f-11f0-8703-6045bd740685	11276.032								PC	0.0.0.0				{}			msdemo.ProductCatalogService	msdemo.ProductCatalogService/GetProduct		TRUE		GetProduct	1	7sec-15sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:41.584 PM	msdemo.ProductCatalogService/GetProduct	a1cb74ef7075e327	6e1067a7bd9bcd23	a80bfee022361826b1425ff0e454a89e		Server	9/15/2025, 4:14:41.600 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.ProductCatalogService","rpc.method":"GetProduct","rpc.system":"grpc","app.product_id":"6E92ZMYYFZ","net.sock.peer.addr":"10.244.2.248","net.sock.peer.port":36604,"rpc.grpc.status_code":0}		productcatalog			productcatalog	otlp:unknown:unknown:unknown		1ceff925-924f-11f0-8703-6045bd740685	16182.528								PC	0.0.0.0				{}			msdemo.ProductCatalogService	msdemo.ProductCatalogService/GetProduct		TRUE		GetProduct	1	15sec-30sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:41.600 PM	msdemo.ProductCatalogService/GetProduct	8b16880e040533e4	24812e886789a586	a80bfee022361826b1425ff0e454a89e		Server	9/15/2025, 4:14:41.615 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.ProductCatalogService","rpc.method":"GetProduct","rpc.system":"grpc","app.product_id":"66VCHSJNUP","net.sock.peer.addr":"10.244.2.248","net.sock.peer.port":36604,"rpc.grpc.status_code":0}		productcatalog			productcatalog	otlp:unknown:unknown:unknown		1ceff925-924f-11f0-8703-6045bd740685	14213.888								PC	0.0.0.0				{}			msdemo.ProductCatalogService	msdemo.ProductCatalogService/GetProduct		TRUE		GetProduct	1	7sec-15sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:41.615 PM	msdemo.ProductCatalogService/GetProduct	b3d91f20d3c97f54	ca4433caad664f74	a80bfee022361826b1425ff0e454a89e		Server	9/15/2025, 4:14:41.631 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.ProductCatalogService","rpc.method":"GetProduct","rpc.system":"grpc","app.product_id":"0PUK6V6EV0","net.sock.peer.addr":"10.244.2.248","net.sock.peer.port":36604,"rpc.grpc.status_code":0}		productcatalog			productcatalog	otlp:unknown:unknown:unknown		1ceff925-924f-11f0-8703-6045bd740685	16230.4								PC	0.0.0.0				{}			msdemo.ProductCatalogService	msdemo.ProductCatalogService/GetProduct		TRUE		GetProduct	1	15sec-30sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:41.670 PM	msdemo.ProductCatalogService/GetProduct	84e0355067e60738	16948659d8671b46	48a12356c433864b50d924882d467356		Server	9/15/2025, 4:14:41.685 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.ProductCatalogService","rpc.method":"GetProduct","rpc.system":"grpc","app.product_id":"9SIQT8TOJO","net.sock.peer.addr":"10.244.2.248","net.sock.peer.port":36604,"rpc.grpc.status_code":0}		productcatalog			productcatalog	otlp:unknown:unknown:unknown		1ceff925-924f-11f0-8703-6045bd740685	15241.728								PC	0.0.0.0				{}			msdemo.ProductCatalogService	msdemo.ProductCatalogService/GetProduct		TRUE		GetProduct	1	15sec-30sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:41.973 PM	msdemo.ProductCatalogService/ListProducts	b8203ef7dbb05dc4	bfff1a854f65afd3	135ad91c268fd85f5b9247d33571a7d2		Server	9/15/2025, 4:14:41.990 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.ProductCatalogService","rpc.method":"ListProducts","rpc.system":"grpc","net.sock.peer.addr":"10.244.2.28","net.sock.peer.port":57090,"rpc.grpc.status_code":0}		productcatalog			productcatalog	otlp:unknown:unknown:unknown		1ceff925-924f-11f0-8703-6045bd740685	17224.192								PC	0.0.0.0				{}			msdemo.ProductCatalogService	msdemo.ProductCatalogService/ListProducts		TRUE		ListProducts	1	15sec-30sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:41.991 PM	msdemo.ProductCatalogService/GetProduct	c031cc1cdf915f06	d5c35dc0e9699045	135ad91c268fd85f5b9247d33571a7d2		Server	9/15/2025, 4:14:42.001 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.ProductCatalogService","rpc.method":"GetProduct","rpc.system":"grpc","app.product_id":"2ZYFJ3GM2N","net.sock.peer.addr":"10.244.2.248","net.sock.peer.port":36604,"rpc.grpc.status_code":0}		productcatalog			productcatalog	otlp:unknown:unknown:unknown		1ceff925-924f-11f0-8703-6045bd740685	10241.792								PC	0.0.0.0				{}			msdemo.ProductCatalogService	msdemo.ProductCatalogService/GetProduct		TRUE		GetProduct	1	7sec-15sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:42.001 PM	msdemo.ProductCatalogService/GetProduct	3b5859098fa26926	ed77f2def256f44c	135ad91c268fd85f5b9247d33571a7d2		Server	9/15/2025, 4:14:42.014 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.ProductCatalogService","rpc.method":"GetProduct","rpc.system":"grpc","app.product_id":"DG9ZAG9RCG","net.sock.peer.addr":"10.244.2.248","net.sock.peer.port":36604,"rpc.grpc.status_code":0}		productcatalog			productcatalog	otlp:unknown:unknown:unknown		1ceff925-924f-11f0-8703-6045bd740685	12216.832								PC	0.0.0.0				{}			msdemo.ProductCatalogService	msdemo.ProductCatalogService/GetProduct		TRUE		GetProduct	1	7sec-15sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:42.014 PM	msdemo.ProductCatalogService/GetProduct	a8ca42c862ebc428	335453d279688b4e	135ad91c268fd85f5b9247d33571a7d2		Server	9/15/2025, 4:14:42.030 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.ProductCatalogService","rpc.method":"GetProduct","rpc.system":"grpc","app.product_id":"0PUK6V6EV0","net.sock.peer.addr":"10.244.2.248","net.sock.peer.port":36604,"rpc.grpc.status_code":0}		productcatalog			productcatalog	otlp:unknown:unknown:unknown		1ceff925-924f-11f0-8703-6045bd740685	16221.44								PC	0.0.0.0				{}			msdemo.ProductCatalogService	msdemo.ProductCatalogService/GetProduct		TRUE		GetProduct	1	15sec-30sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
4f42970f-23c5-4a26-ba64-f40c3775fdfe	9/15/2025, 4:14:42.030 PM	msdemo.ProductCatalogService/GetProduct	77023bc88e306145	4f9738647c28670a	135ad91c268fd85f5b9247d33571a7d2		Server	9/15/2025, 4:14:42.045 PM			[]	go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	0.54.0		0	0	0	{"rpc.service":"msdemo.ProductCatalogService","rpc.method":"GetProduct","rpc.system":"grpc","app.product_id":"OLJCESPC7Z","net.sock.peer.addr":"10.244.2.248","net.sock.peer.port":36604,"rpc.grpc.status_code":0}		productcatalog			productcatalog	otlp:unknown:unknown:unknown		1ceff925-924f-11f0-8703-6045bd740685	15240.448								PC	0.0.0.0				{}			msdemo.ProductCatalogService	msdemo.ProductCatalogService/GetProduct		TRUE		GetProduct	1	15sec-30sec		OTelSpans	/subscriptions/b9842c7c-1a38-4385-8f39-a51314758bcf/resourcegroups/grace-eastus2euap/providers/microsoft.insights/components/grace-eastus2euap
